Chi input:30
0 39600 fE:4.77143 dfE:0.771427 4.93671e-05 4
0 39700 fE:4.77143 dfE:0.771427 4.70953e-05 4
0 39800 fE:4.77143 dfE:0.771427 4.49282e-05 4
0 39900 fE:4.77143 dfE:0.771427 4.28617e-05 4
0 40000 fE:4.77143 dfE:0.771427 4.08895e-05 4
0 40100 fE:4.77143 dfE:0.771427 3.9008e-05 4
0 40200 fE:4.77143 dfE:0.771427 3.72132e-05 4
0 40300 fE:4.77143 dfE:0.771427 3.55013e-05 4
0 40400 fE:4.77143 dfE:0.771427 3.38675e-05 4
0 40500 fE:4.77143 dfE:0.771427 3.23089e-05 4
0 40600 fE:4.77143 dfE:0.771427 3.08226e-05 4
0 40700 fE:4.77143 dfE:0.771427 2.94039e-05 4
0 40800 fE:4.77143 dfE:0.771427 2.80519e-05 4
0 40900 fE:4.77143 dfE:0.771427 2.6761e-05 4
0 41000 fE:4.77143 dfE:0.771427 2.55291e-05 4
0 41100 fE:4.77143 dfE:0.771427 2.43542e-05 4
0 41200 fE:4.77143 dfE:0.771427 2.3234e-05 4
0 41300 fE:4.77143 dfE:0.771427 2.21654e-05 4
0 41400 fE:4.77143 dfE:0.771427 2.11452e-05 4
0 41500 fE:4.77143 dfE:0.771427 2.01726e-05 4
0 41600 fE:4.77143 dfE:0.771427 1.92436e-05 4
0 41700 fE:4.77143 dfE:0.771427 1.83583e-05 4
0 41800 fE:4.77143 dfE:0.771427 1.75143e-05 4
0 41900 fE:4.77143 dfE:0.771427 1.67083e-05 4
0 42000 fE:4.77143 dfE:0.771427 1.59391e-05 4
0 42100 fE:4.77143 dfE:0.771427 1.52066e-05 4
0 42200 fE:4.77143 dfE:0.771427 1.45066e-05 4
0 42300 fE:4.77143 dfE:0.771427 1.38388e-05 4
0 42400 fE:4.77143 dfE:0.771427 1.32022e-05 4
0 42500 fE:4.77143 dfE:0.771427 1.25952e-05 4
0 42600 fE:4.77143 dfE:0.771427 1.20155e-05 4
0 42700 fE:4.77143 dfE:0.771427 1.14628e-05 4
0 42800 fE:4.77143 dfE:0.771427 1.09347e-05 4
0 42900 fE:4.77143 dfE:0.771427 1.04322e-05 4
muC: -4.99
1 0 fE:4.79584 dfE:0.805841 1908.23 3.99
1 100 fE:4.7628 dfE:0.772801 821.588 3.99
1 200 fE:4.76337 dfE:0.773372 339.63 3.99
1 300 fE:4.76714 dfE:0.777144 180.616 3.99
1 400 fE:4.76443 dfE:0.774427 75.3469 3.99
1 500 fE:4.76579 dfE:0.775787 44.8777 3.99
1 600 fE:4.76522 dfE:0.775217 42.5138 3.99
1 700 fE:4.76545 dfE:0.775448 22.9407 3.99
1 800 fE:4.7654 dfE:0.775397 21.0026 3.99
1 900 fE:4.76541 dfE:0.775414 15.7782 3.99
1 1000 fE:4.76542 dfE:0.775424 15.8002 3.99
1 1100 fE:4.76543 dfE:0.775429 15.1435 3.99
1 1200 fE:4.76544 dfE:0.775443 12.4046 3.99
1 1300 fE:4.76545 dfE:0.775447 13.4093 3.99
1 1400 fE:4.76545 dfE:0.775454 11.6578 3.99
1 1500 fE:4.76546 dfE:0.775464 10.7379 3.99
1 1600 fE:4.76547 dfE:0.775469 10.707 3.99
1 1700 fE:4.76548 dfE:0.775476 9.75797 3.99
1 1800 fE:4.76548 dfE:0.775482 9.55435 3.99
1 1900 fE:4.76549 dfE:0.775488 8.92619 3.99
1 2000 fE:4.76549 dfE:0.775494 8.52856 3.99
1 2100 fE:4.7655 dfE:0.775499 8.2432 3.99
1 2200 fE:4.7655 dfE:0.775504 7.74489 3.99
1 2300 fE:4.76551 dfE:0.775509 7.43675 3.99
1 2400 fE:4.76551 dfE:0.775514 7.09036 3.99
1 2500 fE:4.76552 dfE:0.775519 6.74902 3.99
1 2600 fE:4.76552 dfE:0.775523 6.45322 3.99
1 2700 fE:4.76553 dfE:0.775527 6.14126 3.99
1 2800 fE:4.76553 dfE:0.775531 5.86758 3.99
1 2900 fE:4.76553 dfE:0.775535 5.59663 3.99
1 3000 fE:4.76554 dfE:0.775538 5.33557 3.99
1 3100 fE:4.76554 dfE:0.775541 5.09452 3.99
1 3200 fE:4.76554 dfE:0.775545 4.85792 3.99
1 3300 fE:4.76555 dfE:0.775548 4.6353 3.99
1 3400 fE:4.76555 dfE:0.775551 4.4225 3.99
1 3500 fE:4.76555 dfE:0.775554 4.21874 3.99
1 3600 fE:4.76556 dfE:0.775556 4.02551 3.99
1 3700 fE:4.76556 dfE:0.775559 3.84012 3.99
1 3800 fE:4.76556 dfE:0.775561 3.66381 3.99
1 3900 fE:4.76556 dfE:0.775564 3.49557 3.99
1 4000 fE:4.76557 dfE:0.775566 3.33483 3.99
